customer_id,user_name,ratings,review_head,review_body
review-111846cc-2846-4be1-9343-01a688eb81a0,Sameer Ibrahim,5,Just Wow!!!,ok lemme honesti got 9999 flipkart super cheap compared original mrp 16ki really didnt give true weightage name passport till time actually saw held handsthis one doesnt feel like external hard disk owned seagate wd external harddisks 4 tb monstrous power cable one sweeeeeetyou 36 tb actual usage space thats ok compared fact stable anread
review-9a50ade8-4842-41e3-984a-9cd91df7e71f,Rahul Tiwari,5,tnks Flipkart bestt Delivery time,goood
review-39aa03e4-7ec6-4c16-b724-2eb9e6c9f723,Mithlesh Kumar,5,Perfect product!,superb product range
review-51b65e86-06bd-40d0-944e-59a97021e1e7,Flipkart Customer,4,Does the job,support led
review-f70efaee-15a8-4909-8082-ba3522842d66,R.K.Manikandan,5,Excellent,looks fine cool
review-b01e2167-b763-4c61-b52d-275d0b14155e,Flipkart Customer,5,Value,value money
review-4a61eaa8-a63d-46d9-ad02-62774bf1c675,Varunkumar Patel,5,Wd Harddisk 1 Tb fabulous speedly delivered,today tested got hand amazing 30 60 mbs speed writing
review-5f613b2c-b50a-449f-95fb-b122d46df4b1,Rohit Vaish,4,Good quality product,good product via online sale
review-7d65dc44-844f-47bc-a095-836ed6c72bc6,Gaurav Dhawan,5,Great product,ok
review-a39a96a3-70bb-4824-a40d-b715df7360aa,Gaurav Dhawan,5,Fabulous!,ok
review-dc7c6294-b8e0-4b61-abd7-4ff6e6d36e15,Kishan K S,5,Brilliant,fabulous one
review-38fb0de1-32ef-4d5f-a494-37b9ad60e061,Abhilash Sharma,4,Very Good,good product affordable price tag data speed pretty decent 20 usb port product delivered brand new condition without damages overall good performing device reliable brand delivery done within 3 days
review-23cf4858-0daa-4274-a790-76d7aff7b690,Gurpreet Singh,5,Fast Delivery and good product,stylish design high spped data transfer compatibility
review-60f10b14-5cf2-4f32-834d-64d7ed6572c6,Flipkart Customer,5,"Great buy @ 9,999/-! :-)",great product
review-f4b8f582-3b20-4d97-9d32-94790aebf946,SUDEEP BANNERJEE,5,WD My Passport External HDD Review,1 good build premuim quality 2 runs smoothly windows 81 3 sells 1tb 931 gb available use 4 copying speeds reach upto 81mbsec
review-80d3c2e5-dc00-4ead-8251-c90e632a3808,harshal surve,5,Super!,built quality solid give 810compare older wd ultra one lighter wished wd starts providing case along hard disk dont go hunting one
review-ebb0764d-db32-41d1-9a13-554fc7185181,Anand R,4,Go for it,good nice color
review-70e81de9-6880-4a91-8271-05e564468f18,Dipanker Kumar,5,Wonderful,good product satisfying
review-95ce757a-0417-4a69-8dd1-90bd00e07d68,SAHIL,5,WD 4TB GOOD HARD DRIVE(ADITYA),best best best color good fast speed
review-d8821b4b-21f9-412f-97a1-c733cc7b7cb7,Umesh Maliye,3,Does the job,good
review-f46243a5-d878-4202-b9e9-c9ad9340661f,Flipkart Customer,5,Brilliant,good product got next day thx seller
review-11bbe12a-4836-4973-acbc-a5d20ce66643,Ayaz ahmad Siddiqui,5,Terrific,good speed hdd 1gb data copy 4 ses
review-40fe0a75-039c-437e-8ddf-8c63f9a8ec18,Malkiat Singh,5,Super!,awesome
review-af65df82-9263-41cc-a5bf-272aa519eba5,Mandali Nilesh,4,Good choice,nice speed ok seagate dilvery good fast
review-b928f9f9-4cb6-48bf-afe8-5571040c3b91,Kiran Deepak,5,Excellent,nice product new model
review-18070c00-b7d1-4e4f-8ecc-910322916cc4,Flipkart Customer,5,best product,best quality product
review-1a1c75b7-e5b8-486f-bcb6-c1d903f2d47f,Nipal shantilal Makadia,5,Just wow!,nice rate
review-c63e5db2-a236-4530-b79e-d008003dd01d,Avinash Dhatrak,4,Wonderful,nice product
review-7be9bb0b-529e-4b0a-a061-da4a7d0ae6dd,indrajeet dass,4,"nice design nice clour, brand value but a little costly.",sleek design various colour working fine find little costlygot 1tb 4199 feb2017 compared toshiba lenevo value money wd brand great image hard disks section buy offer going
review-4d5898a0-7491-4b5e-90a3-9968ec907550,Flipkart Customer,5,Best in the market!,really good product wdgood performance high transfer speedgood design
review-665ca2e8-ebbc-4561-876a-ea7401171b0f,Mayank Mittal,5,Must buy!,nice hard disc portable
review-6e7d065e-050a-4ae4-b4dd-73219c639d15,Flipkart Customer,5,MY WD PASSPORT,good things difficult set thanks
review-006de701-b94a-40a7-a33d-baa07d838234,Flipkart Customer,5,Great product,must buy
review-25ea033f-2c77-45e9-ae54-f12837aef675,Erukala Umakanth,5,Simply awesome,hell deal 9999absolutely worth every penny
review-ce2ac8e9-1ba1-498f-90da-53c23b039bb1,rajneesh rana,5,Just wow!,good product
review-356bc8cb-828c-405e-a70a-89465df1bcf2,Sam Dekker,5,Wonderful,awesome must buy gives 90 mb usb 3 40 mb usb 3
review-1d5b922e-488c-4e39-87b7-6097766ce44c,Raju kumar gupta,4,Good quality product,bad
review-881706ad-7547-4c16-84cf-dbb177bac2d7,bharat chaudhary,4,Really Nice,good
review-25152413-e19a-4752-a26e-9fcb3e81898d,Satnam singh,4,Value-for-money,gud one
review-6013446e-ffa2-4cba-bd9a-3c9327ad04c3,Gobind kr,2,Not good,hoping good design meet exceptation speed normal high better buy hdd se gaye
review-c428a0df-2555-4cd3-8501-009ac712efd5,ladies man,5,Fabulous!,support moto phone find good working
review-350cc4e4-fdf1-4fb1-99b8-4165092758b2,abhas raj saxena,5,Just wow!,looks really awesome transfer speed solo good 125mbps lptp
review-68ba4542-b181-41f7-bd2f-325324b7e518,Kevin Roy,5,WD Never Fails to Impress,storage backup western digital way love redesign passport series bold color options always ws retail manage kill impeccable timing product handling
review-cbcca0aa-5fbf-4412-90f8-d4dcc537f6e6,Flipkart Customer,5,NYC1,nyc1
review-cc48172c-9c9e-47d9-a85b-b3bbb7a219e1,Flipkart Customer,5,Super!,nice nd handy
review-0270a875-4525-4a12-801e-57caf329d026,praval gautam,3,Nice,gives less 11 mbps speed uploading well downloading
review-052d4df3-983f-4591-84bc-9aaa037371c1,Mamta Roy,5,Worth every penny,excellent product vry fast delivery
review-47943867-c96c-4f0e-8b0d-fc585e30e4bb,PIYUSH CHITRA,5,Classy product,awesome quality
review-72c3c918-6196-4d48-8c30-7833b30bfd16,Veena Chopra,4,Really Nice,nice product cheapest price
review-990c8209-95a2-43c5-9bfe-8327d7cce2b6,Flipkart Customer,5,Brilliant,nice product compact save 3 lakh photos buy without wasting time hard disks
review-f1a7112a-7958-4fc2-bb5d-4bd2647768bf,Aravind Sivan,5,Excellent HDD From WD,hdd super fast stylishi copy files 109 mbps 30 29 mbps 20 filpkart delivery packing excellent good
review-b7df026c-b386-4fdc-9a44-5150b6eeb602,Manish Kumar,5,Excellent,nice product good transfer speed
review-10af9284-5638-45fd-8fc6-594a61224d09,Rahul Sapate,4,Wonderful,good product
review-72c4e948-7057-4433-9e8c-4752d32ca2ee,Nirmal Thapa,5,Simply awesome,marvellous
review-bdb6e528-01ad-4f34-8d84-9ed987de9aa2,Akash Sadhukhan,5,Simply awesome,good heavy use
review-d574c7f8-f82a-4cfc-b975-3035ee0576a2,Bhardwaj Varun,5,Excellent,fantastic discounted price 8000 performance size really appreciated thanks flipkart
review-cb0afc55-02c4-4fd4-8a6a-57019e4ebcc0,Rathin Antani,4,Delightful,got 20mbps data transfer rate usb20 good product case needed product
review-cd72d8fb-5951-4012-9139-66edacdb3f20,Sagar Chotaliya,5,Terrific,awesome
review-c3b20ee3-96c3-43ae-81c5-580739441534,SANDIP BISWAS,4,Pretty good,good product thanks flipkart
review-dee2069d-cd31-4a39-9ecf-d92c8ee73403,Rajshekhar Swami,5,Fabulous!,best productfully satisfied
review-2fe51639-8ef1-4e28-a018-3102995ab502,Ray,5,Awesome,good product small size good performance think buy go itor else get 15 gb better
review-9b0bae97-74cf-4419-bb09-20a260488ae4,Flipkart Customer,5,Wonderful,amazing product
review-e59e10a7-c77f-4abe-911c-2e7ea07276d3,Manoj kumar,5,Super!,good
review-1e16d16b-8ecb-4430-85f9-a5ee4b22b337,Pranjal Pathak,5,Nice in Look and packed with features,transfer speed good design good got delivery 2 days
review-763f48f3-a0d1-4c2d-b024-911fab811e11,Abhijeet Sahoo,4,Value-for-money,nice product wire little lengthy also software provided installation support windows vista software supported
review-42e2f237-1275-421b-9046-35a47adb0eea,vijay prakash,1,i received onther product,goods
review-7e513121-1a26-4e3a-8c99-85053dc258a5,Ashish Panda,5,Brilliant,happy product
review-d2022d60-0b62-4c76-afdc-ebc0cdd2698f,PRIJESH MEPPAYIL,5,Best in the market!,excellent product
review-44602b86-d327-4151-92d8-d186b612aa2d,Vivek Nair,5,Brilliant,smaller pictures works like magic brilliant design comes pre loaded security well backup softwares wd totally loving
review-a6775e05-5f3d-430e-93f5-927b0e11eaf7,Saurabh Kumar,5,Perfect product!,nice
review-a6bf8aec-e5a2-4a78-9422-c823f1f99258,Akshay vinod,4,Wonderful,great productlook gooddisk capacity 930gb little disappointed storage great product worth money
review-4c916c2d-73ba-4d8c-b630-6d2d9e47315c,Vyshakh.c.p Vyshakh,4,Nice product,nic product
review-d2380e2c-759b-4931-b2d2-a92b20220cd9,Santosh kumar,4,Good choice,hardisk good qualitytransfer speed usb 20 around 35mbsec
review-91ca0a0f-c871-482c-8c34-6e8c0f80f08e,Krishanu Sarma,5,Super!,good design good quality
review-a82d9b54-c98f-4d21-ad98-41adf2edf72f,Kushagra Negi,5,Simply awesome,nice colour
review-00f96557-68f2-4d69-951a-7fdb19a8e3c2,Vishal Chaudhary,5,Awesome,quality wd much impressive nd performance also good write speed little slow
review-e09d9b1f-8c13-4ca9-9b6e-907e2877ef63,Anirban Ghosh,5,Terrific purchase,excellent product thank
review-4a94ae4d-17bb-4602-bd92-4ec663d602e1,Flipkart Customer,5,Classy product,excellent
review-d91240fc-7c46-4a5e-9294-32ffa950acc5,Flipkart Customer,5,Leela,excellent product
review-fadef0a0-0e8c-456a-9c81-b95ae4e0d4a6,shijo pv,5,Perfect product!,one special price agin hope
review-4ddf1a33-e22c-4405-9d68-bc9afbc7ec29,shijo pv,5,Excellent,need agin agin
review-19774ade-c4c7-4ace-912d-43cd35f2f488,shijo pv,5,save,good item small price like agin agin
review-e5f5b4cd-03ed-4c6f-878f-47f86feb89e2,Shraboni Sinha,5,Just wow!,excellent product quality
review-9632d721-7c01-43f0-8e25-4d3f39a66116,Rahulkumar Kanubhai Chaudhary,5,Excellent,superb producttrasted productword best brand wd
review-7099c0f1-ceb2-4d26-a0dc-cc6af36b1b54,RAHUL Roy,4,Wonderful,best thing hard disc small light weight didnt expect size order anybody want compact hdd prefer one
review-e6e9ee2f-63a6-4222-ad2d-abc64f12494b,Ivan Paul,5,Great product,didnt know drive would come newdelhi delivery mumbai took time new hdd beautiful complaints
review-39a2b776-60da-4f49-b3ee-1941efdd8eb0,Flipkart Customer,1,Utterly Disappointed,supporting led usb port problem
review-bd2c7977-a949-4579-a21f-3531c80d490b,Flipkart Customer,3,Faced minor issues,ok good works slow desktops
review-e0ff5ec5-24b6-4fd3-a189-fec6d2bd886f,Flipkart Customer,1,Did not meet expectations,working properly
review-245cc6c1-4e6d-41aa-9159-70a8c6dc6e3d,Sumith Chandran,5,Good choice,best product evera little small expectedheavy performance120 mb sec shown
review-cc47320a-7d59-406c-9807-94ace49df9ad,amiya raj roy,5,Perfect product!,goodeasy install use
review-7e798d45-2ec9-47f7-a9c4-da1e2edbc834,ANURAG SINGH,5,Great product,product delivered time definitely nice deal flipkarti happy satisfied awesome product must buy people
review-75e90e24-f9a2-4788-b806-9886f242058a,Flipkart Customer,5,Superb product.,nice packaging superb quality product
review-eeaf9d9c-c8c7-4d1d-9a0e-010c89a56199,Sujit Ghosh,4,Value-for-money,good qualityin low price
review-f2a44fa8-c92b-40b1-a951-7ed0f3b168f7,mannu kumar,4,Really Nice,amazing reasonable price
review-2a82149e-8ab2-489e-a35e-955f8723b89f,Flipkart Customer,4,Wonderful,value money
review-117487a1-0547-414f-96bb-9d74644252f5,Anurag Sharma,5,Terrific purchase,simply magic unbelievableit transferred 7 gb 3 minutes immense performance love wd passport
review-d219a90f-0b17-4d57-9b5c-e563a2a0b3d3,Abhishek,5,Super!,far good
review-0f53e6cb-d5ee-4d45-ad15-e1289e7c6c41,Flipkart Customer,5,Mind-blowing purchase,good
review-5d0292da-b9c2-46af-b003-8fb3bfb9574c,Flipkart Customer,5,Wonderful,great product worthy money
review-1999e6f0-3c97-49d5-80e1-e336ddcede69,Mahesh Pakhare,4,Good quality product,light weight gives upto 80mbps win 10 using usb 3937gb available plug playcolor little less dark photographs ordered red one look like pink
review-bfb7c890-3cc6-4ef3-bb03-197b8273e99c,Flipkart Customer,4,Very Good,product works fine satisfied delivery appeared like someone opened color yellow appealing seen picture
review-f4e1bc56-7010-40a4-836e-4c459f544209,Flipkart Customer,5,Best in the market!,good
review-1c7aa512-0271-4cca-9232-d3f86ef90bf1,Pratheek Hegde,4,Wonderful,nice product
review-faab60ef-5608-4013-ab42-9e9e6388a1c1,MAHENDRA SAHU,5,Great product,superb flipkart surprisingly fastest delivery item good nice performance
review-dc3ce4b6-e558-4636-9bd9-ad8a8b31c7e3,ashish pandey,5,Simply awesome,nice product
review-df64e029-cf23-41c7-8cbe-0c570d49f88d,VISHAL KUMAR,5,Highly recommended,best hard disk really
review-10f4fac8-c29e-4447-af39-fb2b85e81cfc,Flipkart Customer,5,Awesome product,received product yesterdayits much smaller expectedand speed also bad theres avg speed 30mbsit also looks goodafter buying register warranty wdccom
review-72367715-e603-44dd-86ab-1f4b426c226b,Gopi krishna Thokala,4,Bit Late Delivery ....Flipkart,good color shown like
review-1e6c4fd0-4946-430a-8a24-4fb6441976e7,Wasim Firoz,5,Brilliant,able register online question regarding genuinity speed good getting write speeds easily around 110 mbs usb 3 size also small smaller even 500 gb hdd bit thicker even smaller smartphone p awesome product overall
review-b5fd9261-5633-465b-bf81-c3da5ff6b472,Bala Prasanna,5,Brilliant,discount startit 9999i waiting price
review-f589a5b5-bb37-46d6-9f30-0ca4b14ba268,Om Prakash Singh,5,Excellent,wd passport great productbut small expected image shown flipkart showing average actual size product small overall great product great companywd best external hard drive
review-f24fa076-0125-4c46-9550-3b239f3f2bcf,satyam priyadarshi,4,Value-for-money,go fo par excellence performance design wont appeal everyone isnt boring mainstream
review-ee41a928-b9ed-40a5-a2e4-b7f72f14037e,Pawan Agrawal,4,Really Nice,want replace wd passport 1 tb harddisk one possible yes plz
review-9fdb9ad0-0e64-4184-84b0-41e4fa82690c,Flipkart Customer,5,Five Stars,best hard drive 4000 rs usb 30 speed 8090 mbps sometime 100 mbps hard drive fan sound less heating problem
review-67a83584-2463-4bbe-aa55-9da4d704903a,Niraj Prasad,5,Be aware from flipkart fraud delivering empty boxes,time got parcel pleased open finally harddisk present felt happy relaxed date flipkart promised thankyou flipkart solving issue glad see service upto mark request check parcel delivery weather empty avoid inconvenience customers
review-86e1e085-32e1-4be5-9b47-9e36f55f29f1,SHANKAR HARIKRISHNAN,1,Biggest mistake of my life!,quite rated product flipkart changed products price 14000 directly added cart 9999 even screen shot prove reqdvery disappointed flipkart
review-31fd8ad3-02cb-463a-a083-261306e65c9a,Yogesh Tekade,5,Horrible,get right product right time hdd speed mark gives 20 mbps 3o port expected wd
review-35352cac-ead5-426b-b979-6cd2b3b5f355,SAIF UDDIN KHAN,2,Not good,unhappy packet open use product cheater
review-d863dd90-ff81-4e21-bdd0-66be69e8d722,P D C,5,Five Stars,good
review-8d24ce64-602c-42d2-af5a-08ea59fd4dff,RAJENDRA ABHANG,5,Five Stars,nice product
review-d82cb4de-9860-445c-8790-751e91743075,Nilima Dafadar,1,Worthless,flipkart delivery service poor take warehouse two days estimated date need upgrade delivery service
review-b198ae51-3c3b-4632-8f43-e8b379fdfa9b,Rnvr Sngrrrr,1,Worst experience ever!,sent request return bt nobody responded
review-2ca224ef-4d63-420e-8340-22767ac2a078,Binu Ab,5,Good Quality Fast delivery,came good packing fast delivery damages found pack hdd
review-f97e2e8c-53ee-4248-acc0-a68255b69936,Flipkart Customer,3,Above-average product,flipkart says total 3 year warranty product 2 years mentioned box hard diskcan anyone confirm whats truth
review-af2cb82e-368c-44c7-a1d2-6b4b3e1639c6,Sunil K,5,Highly recommended,bought lowest prices available around 9k 4tb credit card discounts flipkart discount 2500
review-e18f8049-dd37-4aaf-a47a-7079a64cb652,NAINESH KUMAR,5,Wonderful,excellent quality product received timethanks flipkart
review-e154b51c-4b44-4223-97dd-75a1dcd4bb70,Ankur Saikia,5,Good quality product,nice producti bought big billion day sale wd 4tb external hard drive 8999 thank flipkart
review-024ba52a-f9a4-433e-b4ba-14409f68bd59,Karun Abraham,1,Hated it!,gave damaged product applied return didnt came pick productand contacted flipkart service center saying invalid reasonsand 5th day said come pick product didnt came yet one trust flipcart product
review-5c1c769a-663d-49aa-ae57-a2b7f9b894bf,Flipkart Customer,5,Great product,good seller
review-b1cf3d64-edc6-4298-995f-20e53ec8bc0f,Ravi Ravi,5,Slightly disappointed,yes
